Property,Unit,Unit Type,Date Available,Bedrooms,Rent
cfbn2,5H,cfbc1b,,1,"2,005.00"
rheing,555-5G,rg2b60,,2,"1,011.28"
grovegar,304J-3L,gg2b60,,2,875.10
jeffspi,4A,jspi3b60,,3,"1,142.75"
420stock,1G,4201b60,,1,832.49
jeffspi,3B,jspi3b60,,3,"1,177.99"
jeffspi,2B,jspi3bpb,,3,"3,400.00"
jeffspi,2A,jspi3bpb,,3,"3,400.00"
wb203k,192-3A,2bd,,2,"1,426.00"
noll1,4H-N,no1b60,,1,909.00
himrodtc,1B-HOMLE,hs2b60h,,2,"1,119.14"
gtsplaza,5E,gtspla1b,,1,814.00
plazanc2,6D,plaza0b,,0,757.00
schaeff,3A,2b60,,2,"2,725.00"
schaeff,3F,1bed60%,,1,658.11
jeffspi,1A,jspi2b50,,2,807.74
schaeff,2B,1bed60%,4/23/2026,1,719.63
schaeff,5E,2b60,,2,756.75
gtsgrd2,4I,gtsg1b,,1,961.00
renest,2A,re3B50,,3,998.08
lindenct,3H,lin3b60,,3,"1,297.73"
moffat,5C,mg1b,,1,971.00
wb203k,84-1B,1bds,10/17/2025,1,"1,442.33"
schaeff,5B,1bed60%,,1,"1,354.84"
plazanc2,5H,plaza01,,1,757.00
schaeff,1C,2b60,,2,687.60
schaeff,SUPER-1B,2b60,,2,0.00
gdwnpl2,7P,gdwn1b,3/1/2023,1,"2,004.00"
gdwnpl2,6K,gdwn1b,,1,"2,004.00"
plazanc2,8B,plaza01,,1,757.00
schaeff,6F,1bed60%,,1,579.37
schaeff,2F,1bed60%,,1,849.70
schaeff,2E,2b60,,2,"2,725.00"
schaeff,6E,2b60,,2,702.00
rbha,245-3A,2beddup,,2,756.43
cfbn2,2A,cfbc0b,,0,"1,793.00"
himrodtc,2E,hs3b60,,3,"1,227.00"
wbtpt,306-3A,2bedhli,,2,"1,132.00"
wbtpt,233-3A,2bedhli,,2,"1,133.00"
wb203k,669-1A,3bdrms,,3,"1,906.32"
schaeff,2A,2b60,,2,791.15
wb203k,184-1A,1bds,,1,"1,144.00"
73linden,7,73l3b80,,3,"1,493.53"
wb203k,84-1A,1bds,,1,"1,012.89"
wbtpt,324-1B,1bedmkt,10/7/2025,1,"1,235.15"
wb203k,854-1A,3bdrms,,3,"1,441.36"
schaeff,2D,2b60,,2,669.19
knick1,3E-1,ks3b60,,3,"1,228.39"
gdwnpl2,2D,gdwn1b,,1,"2,004.00"
rbha,432-1B,1bds,,1,520.00
moffat,3D,mg1balp,,1,971.00
plazanc2,2M,plaza01,,1,757.00
gdwnpl2,2J,gdwn0b,,0,"1,784.00"
moffat,3J,mg1balp,,1,971.00
wb203k,234-2B,1bds,,1,574.96
wb203k,268-2B,1bds,,1,"1,026.01"
irvstock,246-3L,is1b60,,1,668.55
moffat,5F,mg1b,,1,971.00
gdwnpl2,3H,gdwn0b,,0,"1,784.00"
schaeff,2C,2b60,,2,650.00
himrodtc,3B,hs2b60,,2,"1,101.00"
rheing,533-6D,rg2b60,9/2/2025,2,843.19
rheing,533-5D,rg2b60,,2,991.20
esper1,24-2B,esp2b,,2,"1,549.15"
moffat,2G,mg1balp,1/16/2026,1,971.00
wb203k,234-3B,1bds,,1,"1,026.47"
gdwnpl2,1E,gdwn1b,,1,"2,004.00"
gdwnpl2,5E,gdwn1b,,1,"2,004.00"
moffat,5K,mg1b,,1,971.00
renest,1K,re1b60,,1,883.00
schaeff,6A,2b60,,2,"1,050.00"
cfbn2,4F,cfbc0b,,0,"1,793.00"
moffat,4G,mg1b,,1,971.00
wb203k,268-1B,1bds,,1,"1,533.64"
gtsplaza,5C,gtspla1b,,1,814.00
wb203k,192-2B,1bds,,1,"1,051.64"
moffat,3H,mg1balp,,1,971.00
wbnrp,320-2A,1bdvlhlh,,1,754.89
857hart,3B,857h2b60,,2,575.00
renest,1L,re2b50,,2,"1,531.00"
melrose,3A,ms1b50,,1,960.07
wb203k,421-2A,3bdrms,,3,"1,973.98"
moffat,1A,mgsuper,,2,0.00
gdwnpl2,6F,gdwn1b,,1,"2,004.00"
gdwnpl2,4C,gdwn1b,,1,"2,004.00"
gdwnpl2,3B,gdwn1b,,1,"2,004.00"
gtsgrd2,1C,gtsg1b,,1,961.00
gtsgrd2,5L,gtsg1b,,1,961.00
plazanc2,7D,plaza0b,,0,757.00
moffat,ALP,commerci,,0,0.00
wb203k,261-3A,1bds,,1,"1,396.57"
grovegar,308G-3L,gg2b60,,2,148.00
wb203k,1289-3A,2beddup,,3,"1,806.75"
gdwnpl2,6D,gdwn1b,,1,"2,004.00"
plazanc2,6E,plaza01,,1,919.00
plazanc2,4I,plaza01,,1,757.00
gdwnpl2,7M,gdwn1b,,1,"2,004.00"
rheing,533-6C,rg1b50HI,,1,648.35
857hart,1B,857h2b60,10/14/2023,2,909.00
rheing,533-3G,rg2b60,,2,"1,002.92"
heights1,4C,rhi1b60,,1,917.00
cfbn2,4G,cfbc1b,,1,"2,005.00"
plazanc2,3I,plaza01,,1,757.00
wb203k,233-3A,1bd,,1,895.00
wbnrp,149-3B,1bdmkt,,1,"1,109.91"
grovegar,316-4R,gg2b60,,2,"1,044.31"
rbha,763-3B,1bds,,1,621.71
troutev2,6P,trev1bed,,1,"1,005.00"
heights1,3J,rhi1b50,5/20/2026,1,754.74
moffat,4F,mg1b,,1,971.00
moffat,6H,mg1b,,1,971.00
schaeff,6B,1bed60%,10/24/2025,1,835.59
wb203k,233-1A,1bd,11/25/2025,1,"1,238.00"
menn,2F,mu3b30pb,,3,"3,400.00"
gdwnpl2,5J,gdwn0b,,0,"1,784.00"
heights1,4B,rhi2b60,,2,"1,109.00"
rbha,128-1A,3bdrms,,3,"1,099.65"
wb203k,261-1B,1bd,,1,"1,238.00"
gdwnpl2,7L,gdwn1b,,1,"2,004.00"
menn,1D,mu3b30pb,,3,"3,400.00"
moffat,2J,mg1balp,,1,971.00
menn,4B,mu2b60,,2,"1,050.10"
menn,1B,mu0b50,3/15/2023,0,694.00
menn,4E,mu2b60,,2,"1,050.10"
menn,2D,mu2b60,,2,"1,032.22"
menn,3E,mu2b60,,2,"1,032.22"
menn,2E,mu2b60,,2,"1,050.10"
menn,4D,mu2b60,,2,"1,050.10"
menn,3D,mu2b60,,2,"1,032.22"
menn,4A,mu1b60,,0,867.21
menn,3B,mu2b50,,2,875.11
menn,2C,mu2b30pb,,2,"2,725.00"
menn,4C,mu2b30pb,,2,"2,725.00"
menn,2B,mu2b30pb,9/3/2025,2,"1,732.00"
menn,3C,mu2b30pb,,2,"1,732.00"
rbha,763-2A,1bds,,1,541.32
cfbn2,4B,cfbc1b,,1,"2,005.00"
troutev2,6D,trev1bed,10/1/2025,1,"1,005.00"
menn,3A,mu1b60,,1,867.21
heights2,4B,rhii2b60,,2,"1,050.00"
rbha,181-2A,1bedroom,11/30/2020,1,621.71
rheing,533-2A,rg2b50,,2,661.35
himrodtc,4C,hs1b60,6/15/2025,1,866.06
wbnrp,30-COMM,commerci,,0,"1,157.63"
wbnrp,44-COMM,commerci,,0,0.00
rbha,238-1A,1bds,,1,621.71
menn,3F,mu3b30pb,,3,"3,400.00"
menn,4F,mu3b60,,3,"1,207.31"
schaeff,6C,2b60,,2,"2,725.00"
moffat,3A,mg0balp,,0,971.00
moffat,2A,mg0balp,10/22/2025,0,971.00
knickcom,803-COMM,kccomm,,0,"4,955.00"
rheing,533-5J,rg2b50,,2,880.00
heights2,61A-COMM,rhiicomm,,0,"1,208.33"
heights2,61B-COMM,rh2com2,,0,875.00
heights2,3E,h22bd50,,2,803.00
knickcom,4F,kc2b50,,2,857.96
knickcom,4C,kc1b60,,1,867.21
knickcom,4A,kc2b60,,2,"1,106.15"
knickcom,3E,kc2b50,,2,857.96
knickcom,3F,kc2b60,,2,"1,050.10"
knickcom,4D,kc2b60,,2,"1,076.35"
wb203k,255-2B,1bds,,1,937.87
plazanc2,7I,plaza01,,1,757.00
knickcom,4E,kc2b60,,2,"1,050.10"
knickcom,3A,kc2b50,,2,857.96
knickcom,5C,kc1b60,,1,867.21
knickcom,4B,kc3b60,,3,"1,207.31"
knickcom,5B,kc3b60,,3,"1,186.75"
plazanc2,6G,plaza01,,1,757.00
420stock,3E,4201b60,,1,691.83
gtsplaza,4H,gtspla1b,,1,814.00
lindenct,4D,lin2b60,,2,"1,025.00"
gdwnpl2,4J,gdwn0b,,0,"1,784.00"
knickcom,3B,kc3b60,,3,"1,186.75"
knickcom,2D,kc2b30pb,,2,"1,732.00"
knickcom,2E,kc2b30pb,,2,"2,725.00"
wbtpt,310-2B,1bedmkt,8/30/2020,1,"1,129.00"
heights2,3H,rhii2b60,,2,"1,139.49"
heights1,3B,rhi2b50,,2,922.42
renest,5D,re1b60MI,,1,848.00
knickcom,5A,kc2b60,,2,"1,032.22"
knickcom,2B,kc3b30pb,,3,"2,228.00"
knickcom,3D,kc2b60,,2,"1,042.44"
420stock,3H,4202b60,,2,696.05
420stock,4A,4202b60,,2,898.97
schaeff,6D,2b60,,2,"2,725.00"
heights2,7J,rhii1b50,,1,771.12
heights2,4E,rhii2b60,,2,976.00
gtsgrd2,1G,gtsg1b,,1,961.00
cfbn2,3J,cfbc1b,,1,"2,005.00"
knickcom,2A,kc2b30pb,,2,"2,725.00"
wb203k,84-2B,1bds,,1,"1,177.12"
noll1,5E-N,no3b50,,3,"1,054.00"
heights2,4G,rhii2b60,,2,"1,100.00"
gtsgrd2,4B,gtsg1b,,1,961.00
wb203k,1225-2B,2beddup,,1,"1,048.34"
heights2,6J,rhii1b50,,1,771.12
wb203k,49-2A,2beddup,,2,"1,574.76"
moffat,2B,mg1balp,,1,971.00
plazanc2,2H,plaza01,,1,757.00
plazanc2,8J,plaza0b,,0,757.00
plazanc2,8D,plaza0b,,0,757.00
420stock,2G,4201b60,,1,877.54
heights1,6B,rhi2b60p,,2,"2,725.00"
knick1,5G-K,ks2b60,,2,"1,109.00"
himrodtc,5D,hs2b60,,2,"1,139.49"
heights1,5J,rhi1b60p,,1,"2,430.00"
himrodtc,1C-HOMLE,hs1b60h,,1,917.00
wbnrp,149-3A,1bdvlhlh,,1,715.80
troutev2,2D,trev1bed,,1,"1,005.00"
plazanc2,7J,plaza0b,,0,757.00
420stock,4B,4201b60,,1,903.36
plazanc2,2E,plaza01,,1,757.00
plazanc2,7E,plaza01,,1,757.00
himrodtc,2C-HOMLE,hs1b60h,10/31/2023,1,96.00
wbtpt,324-2B,1bedhli,,1,931.00
noll1,1J-N,no1b60,,1,931.00
troutev2,6H,trev1bed,,1,"1,005.00"
heights2,5J,rhii1b60,,1,931.00
renest,4A,re3B50,,3,968.83
schaeff,4A,2b60,,2,"1,319.82"
lindenct,5F,lin3b60,,3,"1,130.33"
grovegar,299-1L,gg1b60,,1,931.00
noll1,3G-N,no2b60,,2,"1,123.00"
moffat,1E,mg1b,,1,971.00
cfbn2,3H,cfbc1b,,1,"2,005.00"
moffat,5G,mg1b,,1,971.00
stamm,26-3B,st2b50,,2,906.00
stamm,27-2B,st1b50,,1,761.93
stamm,279-1,st3b,,3,"1,039.00"
stamm,299-2,st1b60,,1,860.00
cfbn2,4E,cfbc1b,,1,"2,005.00"
stamm,195-1A,st2b,,2,906.00
stamm,195-3A,st2b50,,2,906.00
stamm,27-1,st3b50,,3,"1,089.13"
plazanc2,5G,plaza01,5/14/2025,1,757.00
plazanc2,3K,plaza01,,1,757.00
plazanc2,7A,plaza01,,1,757.00
plazanc2,6C,plaza0b,,0,757.00
plazanc2,7C,plaza0b,,0,919.00
stamm,1351-3A,st2b50,,2,906.00
stamm,195-2A,st2b50,,2,906.00
wbtpt,1274-1B,3bedmkt,,3,"1,474.91"
stamm,1351-2A,st2b50,,2,906.00
stamm,1116-3A,st3b50,,3,"1,039.00"
csk,2K,1brcsk,,1,"1,368.00"
stamm,1116-1B,st1b50,,1,792.69
stamm,1116-1A,st1b50,,1,747.00
csk,3B,1brcsk,,1,"1,368.00"
csk,3D,1brcsk,,1,"1,368.00"
csk,4A,1brcsk,,1,"1,368.00"
csk,4L,1brcsk,,1,"1,329.00"
csk,2G,1brcsk,,1,"1,368.00"
csk,3F,1brcsk,4/30/2026,1,"1,368.00"
csk,4C,1brcsk,,1,"1,368.00"
csk,2M,1brcsk,,1,"1,368.00"
cfbn2,3B,cfbc1b,,1,"2,005.00"
moffat,6C,mg1b,,1,971.00
stamm,26-1A,st2b60,,2,"1,041.00"
stamm,1351-1B,st2b50,,2,924.12
stamm,1344-1,st2b60,,2,"1,041.00"
csk,4E,0brcsk,,0,"1,329.00"
csk,2J,1brcsk,,1,"1,368.00"
noll1,2F-N,no2b30,,2,540.00
stamm,299-3,st2b50,,2,906.00
csk,3E,1brcsk,,1,"1,368.00"
csk,4G,1brcsk,,1,"1,368.00"
csk,3G,1brcsk,,1,"1,368.00"
csk,3P,1brcsk,,1,"1,368.00"
plazanc2,8L,plaza01,,1,757.00
stamm,27-3B,st2b60,,2,"1,061.82"
stamm,27-3A,st1b50,,1,747.00
stamm,64-3A,st4b50,,4,"1,167.00"
stamm,64-2A,st2b60,,2,"1,041.00"
stamm,1560-2B,st1b60,,1,860.00
stamm,1344-3,st3b50,,3,"1,086.27"
cfbn2,4A,cfbc0b,,0,"1,793.00"
stamm,1344-2,st3b50,,3,"1,039.00"
stamm,1351-2B,st2b50,,2,906.00
stamm,279-2,st3b50,,3,"1,039.00"
stamm,1351-3B,st2b50,,2,906.00
stamm,195-2B,st2b50,,2,906.00
stamm,1116-2A,st3b60,,3,"1,196.00"
stamm,1560-3A,st1b60,,1,860.00
stamm,64-1A,st3b50,,3,"1,039.00"
stamm,195-1B,st0b60,,0,678.00
stamm,1560-3B,st2b,,2,906.00
stamm,1560-1A,st2b,,2,906.00
csk,3N,1brcsk,,1,"1,368.00"
csk,4H,1brcsk,,1,"1,368.00"
csk,3L,1brcsk,,1,"1,368.00"
csk,2Q,1brcsk,,1,"1,368.00"
csk,4K,1brcsk,,1,"1,368.00"
csk,3J,1brcsk,,1,"1,368.00"
troutev2,6O,trev1bed,,1,"1,005.00"
stamm,299-1B,st2b50,,2,906.00
csk,2P,1brcsk,,1,"1,368.00"
csk,2H,1brcsk,,1,"1,368.00"
csk,2E,1brcsk,,1,"1,368.00"
csk,2N,1brcsk,,1,"1,368.00"
gtsplaza,6J,gtspla1b,,1,814.00
grovegar,302J-1L,1bed60%,,1,"1,071.68"
melspi,239-1,mspi2bpb,,2,"1,732.00"
csk,1E,1brcsk,2/27/2026,1,"1,368.00"
csk,4F,1brcsk,,1,"1,368.00"
csk,1G,1brcsk,,1,"1,368.00"
plazanc2,4L,plaza01,,1,757.00
csk,3H,1brcsk,,1,"1,368.00"
csk,1J,1brcsk,,1,"1,368.00"
csk,1F,1brcsk,,1,"1,368.00"
csk,3C,1brcsk,,1,"1,368.00"
csk,1H,1brcsk,,1,"1,368.00"
csk,4B,0brcsk,,0,"1,329.00"
moffat,5L,mg1b,,1,971.00
noll1,6F-N,no2b60,,2,"1,002.89"
wb203k,854-2A,2bd,,2,889.70
troutev2,6A,trev1bed,,1,"1,005.00"
wbnrp,276-1A,2bdvlhvl,,2,857.00
renest,2C,re1b50,,1,846.80
plazanc2,4F,plaza01,,1,757.00
gtsplaza,4E,gtspla1b,,1,814.00
wbtpt,324-3B,1bedhli,,1,"1,022.00"
gdwnpl2,5K,gdwn1b,,1,"2,004.00"
moffat,6F,mg1b,,1,971.00
wbnrp,32-1A,2bdlhl,,2,"1,093.85"
moffat,2D,mg1balp,,1,971.00
plazanc2,7K,plaza01,,1,757.00
troutev2,2C,trev1bed,,1,"1,005.00"
troutev2,6N,trev1bed,,1,"1,005.00"
grovegar,304J-1R,gg1b60,,1,883.00
heights2,3I,rhii1bpb,,1,"2,430.00"
wb203k,306-3B,2bd,,2,"1,708.22"
wbnrp,174-2B,1brlhl,,1,784.25
csk,1B,2bd,8/31/2024,2,"1,732.00"
gtsplaza,1H,supers,,2,"1,732.00"
troutev2,1M,Commerti,,0,"2,228.00"
gdwnpl2,1D,Commerti,,0,"1,732.00"
schaeff,1B,Commerti,,0,"1,732.00"
wbnrp,30-1A,Commerti,,0,0.00
plazanc2,5A,plaza01,,1,757.00
wb203k,184-3A,2bd,,2,"1,551.08"
wbtpt,310-3B,2bedhli,,2,321.75
cfbn2,1D,Commerti,,0,"1,732.00"
plazanc2,1A,Commerti,,0,0.00
gtsgrd2,1A,supers,12/31/2020,0,0.00
gdwnpl2,2A,gdwn0b,,0,"1,784.00"
rheing,533-1A,Commerti,,2,"1,732.00"
heights1,7A,Commerti,,2,"1,732.00"
heights2,5D,rhii1b60,,1,810.00
wb203k,1126-1A,1bds,,1,"1,425.00"
cfbn2,4D,cfbc1b,,1,"2,005.00"
melrose,2A,ms1b30,2/3/2025,1,357.41
stamm,1285-2A,st2b50,,2,906.00
wb203k,860-3,3bdrms,,3,720.00
stamm,1285-4A,st2b50,,2,906.00
irvstock,22-2L,is2b60,,2,981.93
heights1,5C,rhi1b60p,,1,"1,358.50"
stamm,1285-1A,st2b50,,2,956.69
gtsgrd2,5D,gtsg1b,,1,961.00
gdwnpl2,7B,gdwn1b,,1,"2,004.00"
stamm,1285-3A,st2b50,,2,906.00
stamm,1285-3B,st2b50,,2,"1,004.52"
gtsplaza,1D,gtspla1b,,1,814.00
csk,2C,1brcsk,,1,"1,368.00"
csk,3Q,1brcsk,,1,"1,368.00"
knickcom,2F,kc2b30pb,,2,"2,725.00"
moffat,3E,mg1balp,,1,971.00
gtsplaza,5G,gtspla1b,,1,814.00
plazanc2,4M,plaza01,,1,757.00
melrose,1B,ms2b50,,2,666.23
heights1,3C,rhi1b60p,9/29/2025,2,"1,496.00"
noll1,3C-N,no2b60,,2,"1,183.00"
moffat,3F,mg1balp,,1,971.00
noll1,3H-N,no1b60,,1,885.20
heights1,2F,rhi2b60,,2,"1,166.00"
heights1,87A-COMM,commspc,,0,0.00
stamm,279-299C,commspc,,0,"5,060.00"
wb203k,1225-COM,comm,,0,"1,500.00"
wb203k,184-COMM,commspc,,0,0.00
gdwnpl2,6P,gdwn1b,,1,"2,004.00"
gtsplaza,2G,gtspla1b,,1,814.00
lindenct,1D,lin1b50,,1,793.00
melrose,4C,ms3b60,,3,"1,359.00"
noll1,1B-N,no1b60,,1,947.15
plazanc2,4K,plaza01,,1,757.00
wbnrp,1475-COM,commerci,,0,"1,000.00"
wb203k,49-2B,2beddup,,2,"1,639.00"
gdwnpl2,5N,gdwn1b,5/15/2026,1,"2,004.00"
moffat,5J,mg1b,,1,971.00
knick1,4A-K-DV,ks2b60dv,,2,940.36
wb203k,1289-2B,1bedmkt,,2,"1,862.46"
schaeff,3B,1bed60%,,1,"2,430.00"
gdwnpl2,4P,gdwn1b,,1,"2,004.00"
heights2,5G,rhii2b60,,2,"1,166.00"
420stock,3F,4202b60,,2,"1,163.30"
cfbn2,5K,cfbc1b,,1,"2,005.00"
420stock,4G,4201b60,,1,932.87
gtsplaza,2D,gtspla1b,,1,814.00
moffat,4H,mg1b,,1,971.00
noll1,5J-N,no3b50,,3,"1,126.77"
heights2,6D,rhii1b60,,1,"1,017.00"
plazanc2,8E,plaza01,,1,757.00
cfbn2,3F,cfbc0b,,0,"1,793.00"
rbha,432-2B,2beddup,,0,756.95
gtsgrd2,5A,gtsg1b,,1,961.00
wb203k,261-2A,1bds,,1,"1,198.91"
troutev2,6B,trev1bed,,1,"1,005.00"
troutev2,4F,trev1bed,,1,"1,005.00"
troutev2,3P,trev1bed,,1,"1,005.00"
troutev2,2M,trev1bed,,1,"1,005.00"
gdwnpl2,7K,gdwn1b,,1,"2,004.00"
melrose,4E,ms2b60,,2,814.28
moffat,1G,mg1b,,1,971.00
melrose,4A,ms1b30,,1,426.00
csk,3M,1brcsk,,1,"1,368.00"
stamm,1351-1A,st1b50,,1,747.00
gtsgrd2,4F,gtsg1b,,1,961.00
gtsgrd2,5E,gtsg1b,,1,961.00
gdwnpl2,4A,gdwn0b,,0,"1,784.00"
cfbn2,3A,cfbc0b,,0,"1,793.00"
cfbn2,3D,cfbc1b,,1,"2,005.00"
moffat,3C,mg1balp,,1,971.00
plazanc2,4D,plaza0b,,0,757.00
plazanc2,3J,plaza0b,,0,757.00
wbnrp,1475-3A,3brltc,,3,"1,553.00"
moffat,4K,mg1b,,1,971.00
plazanc2,8K,plaza01,,1,757.00
wbtpt,835-3A,1bedmkt,2/2/2024,1,"1,247.44"
moffat,4I,mg1b,,1,971.00
plazanc2,3B,plaza01,,1,757.00
rbha,763-1A,1bds,8/31/2020,1,703.92
gdwnpl2,2R,gdwn0b,,0,"1,784.00"
lindenct,4C,lin2b50,,2,710.12
wbtpt,1274-1A,3bedhvli,,3,"1,272.40"
wb203k,306-3A,1bedmkt,,1,"1,177.98"
gtsplaza,2E,gtspla1b,,1,814.00
irvstock,244-1AR,is3b60,,3,"1,067.14"
gtsplaza,5R,gtspla1b,,1,814.00
wbtpt,310-3A,2bedmkt,,2,"1,013.08"
moffat,3L,mg1balp,,1,971.00
stamm,26-3A,st1b50,,1,906.71
lindenct,1E,lin1b60,,1,801.38
himrodtc,1A-HOMLE,hs1b50h,6/3/2023,1,740.52
gtsplaza,6H,gtspla1b,,1,814.00
melrose,4F,ms2b60,,2,"1,036.05"
gtsplaza,6A,gtspla1b,,1,814.00
640broad,640-1A,3br60640,7/16/2025,3,"1,204.38"
640broad,640-2A,2br40640,,2,677.48
640broad,640-2B,3br40640,,3,743.00
640broad,640-3A,2br60640,,2,"1,022.00"
640broad,640-3B,3br80640,,3,"1,649.00"
640broad,640-4A,3br80640,,3,"1,681.98"
640broad,640-4B,4br60640,,4,"1,317.00"
gtsgrd2,2D,gtsg1b,,1,961.00
gdwnpl2,3F,gdwn1b,,1,"2,004.00"
heights1,5I,rhi1b50,,1,801.88
menn,1A,mu0b50,,0,845.00
gtsplaza,1G,gtspla1b,,1,814.00
111lind,111-2B,2bed50%,,2,827.40
111lind,111-2C,2b60,,2,668.45
111lind,111-2D,2bed50%,,2,668.45
111lind,111-3A,2b60,,2,835.55
111lind,111-3B,2b60,,2,557.03
111lind,111-3C,2bed50%,,2,"1,448.28"
111lind,111-3D,2bed50%,,2,835.01
301harm,301-3L,2bed50%,,1,920.31
301harm,301-1L,1bed50%,12/4/2025,1,"1,359.00"
301harm,301-1R,1bed50%,,1,763.43
301harm,301-2L,1bed60%,,1,802.27
115lind,115-3A,supers,12/15/2019,3,0.00
csk,2L,1brcsk,,1,"1,368.00"
gdwnpl2,6H,gdwn0b,,0,"1,784.00"
plazanc2,2C,plaza0b,,0,757.00
73linden,8,73l1b80,,1,"1,212.78"
cfbn2,2N,cfbc1b,,1,"2,005.00"
160bleek,160-3R,2b60,,2,543.44
160bleek,160-1R,1bed50%,,1,"2,599.00"
230moffa,230-1L,1bed50%,,1,658.63
230moffa,230-2L,1bed50%,,1,534.75
230moffa,230-2R,1bed50%,,1,516.44
111lind,111-1A,1bed60%,,1,849.57
111lind,111-4A,2bed50%,,2,"1,002.65"
gdwnpl2,5R,gdwn0b,,0,"1,784.00"
gtsplaza,5N,gtspla1b,,1,814.00
cfbn2,5B,cfbc1b,,1,"2,005.00"
gtsplaza,4D,gtspla1b,,1,814.00
gdwnpl2,2K,gdwn1b,,1,"2,004.00"
csk,2B,1brcsk,,1,"1,368.00"
cfbn2,2P,cfbc0b,,0,"1,793.00"
renest,3F,re3b60,,3,"1,348.54"
gtsplaza,4A,gtspla1b,,1,814.00
104casa,104-1A,.104g3b.,6/26/2019,3,"1,124.89"
104casa,104-1B,.104g3b.,6/26/2019,3,"1,130.48"
104casa,104-2B,.104g2b.,6/26/2019,2,"1,185.73"
104casa,104-2C,.104g2b.,6/26/2019,2,944.48
104casa,104-2E,.104g3b.,6/26/2019,3,"1,419.99"
104casa,104-3C,.104g2b.,6/26/2019,2,"1,006.64"
104casa,104-3D,.104g2b.,6/26/2019,2,922.58
104casa,104-3E,.104g3b.,6/26/2019,3,"2,324.00"
104casa,104-4A,.104g2b.,6/26/2019,2,"1,098.80"
104casa,104-4B,.104g2b.,6/26/2019,2,874.70
104casa,104-4C,.104g2b.,6/26/2019,2,"1,089.36"
104casa,104-4E,.104g3b.,6/26/2019,3,"1,472.24"
104casa,104-4F,.104g2b.,6/26/2019,2,"1,421.81"
104casa,110-1B,.104g3b.,6/26/2019,3,"1,351.86"
104casa,110-1C,.104g2b.,6/26/2019,2,"1,497.72"
104casa,110-1D,.104g3b.,6/26/2019,3,"1,246.09"
104casa,110-1E,.104g2b.,6/26/2019,2,"1,013.81"
104casa,110-2A,.104g2b.,6/26/2019,2,500.55
104casa,110-2B,.104g2b.,6/26/2019,2,858.34
104casa,110-2E,.104g3b.,6/26/2019,3,"1,357.84"
104casa,110-3C,.104g2b.,6/26/2019,2,777.11
104casa,110-3F,.104g2b.,6/26/2019,2,914.23
104casa,110-4A,.104g2b.,6/26/2019,2,793.61
104casa,110-4C,.104g2b.,6/26/2019,2,"1,127.47"
104casa,110-4D,.104g2b.,6/26/2019,2,"1,684.36"
104casa,104-3A,.104g2b.,6/26/2019,2,"1,056.14"
104casa,104-3F,.104g2b.,6/26/2019,2,"1,087.87"
104casa,104-3B,.104g2b.,6/26/2019,2,"1,132.33"
104casa,110-1A,.104g3b.,6/26/2019,3,"1,757.69"
104casa,104-1C,.104g2b.,6/26/2019,2,"1,064.16"
104casa,110-2C,.104g2b.,6/26/2019,2,971.94
104casa,104-2A,ut000378,6/26/2019,2,0.00
104casa,104-2F,.104g2b.,6/26/2019,2,"1,831.00"
104casa,104-4D,.104g2b.,6/26/2019,2,"1,114.98"
104casa,110-2F,.104g2b.,6/26/2019,2,"1,015.55"
104casa,110-4F,.104g2b.,6/26/2019,2,0.00
104casa,104-1D,.104g3b.,8/2/2023,3,"1,950.00"
104casa,110-2D,.104g2b.,6/26/2019,2,"1,271.70"
104casa,110-4B,.104g2b.,6/26/2019,2,"1,299.65"
104casa,104-2D,.104g2b.,6/26/2019,2,"1,253.00"
104casa,110-3A,.104g2b.,6/26/2019,2,"1,011.19"
104casa,110-4E,.104g3b.,6/26/2019,3,"1,563.91"
104casa,110-3D,.104g2b.,6/26/2019,2,"1,185.96"
104casa,104-1E,.104g2b.,6/26/2019,2,955.02
75casa,11,.75l1b.,6/26/2019,1,766.66
75casa,12,.75l2b.,6/26/2019,2,394.90
75casa,4,.75l3b.,6/26/2019,3,459.80
75casa,5,.75l1b.,6/26/2019,1,705.09
75casa,7,.75l3b.,6/26/2019,3,418.00
75casa,8,.75l1b.,6/26/2019,1,608.34
75casa,9,.75l2b.,6/26/2019,2,525.00
75casa,10,.75l3b.,6/26/2019,3,482.00
75casa,3,.75l2b.,6/26/2019,2,"1,831.00"
93casa,1B,2bedmkt,6/26/2019,2,611.80
93casa,2A,2bd,6/26/2019,2,"1,732.00"
93casa,2B,2bedmkt,6/26/2019,2,843.92
93casa,2C,1bds,6/26/2019,1,"1,599.00"
93casa,2D,1bds,6/26/2019,1,698.53
93casa,3A,2bedmkt,6/26/2019,2,"1,260.97"
93casa,3B,2bedmkt,6/26/2019,2,"1,243.94"
93casa,3D,1bds,6/26/2019,1,991.71
93casa,4B,2bedmkt,6/26/2019,2,"1,258.99"
93casa,3C,1bds,6/26/2019,1,969.68
harmanca,160-1B,.hp2b60.,6/26/2019,2,765.62
harmanca,160-2A,.hp2b60.,6/26/2019,2,445.85
harmanca,160-2C,.hp2b60.,6/26/2019,2,387.91
harmanca,160-2D,ut000382,6/26/2019,2,"1,831.00"
harmanca,160-3A,ut000382,6/26/2019,2,763.36
harmanca,160-3B,.hp2b60.,6/26/2019,2,832.70
harmanca,160-3C,ut000382,6/26/2019,2,"1,831.00"
harmanca,160-4A,.hp2b60.,6/26/2019,2,819.45
